SnapshotDate,ProductID,WarehouseID,StockOnHand
2025-06-01,P0023,W02,255
2025-06-01,P0023,W03,102
2025-06-01,P0024,W01,434
2025-06-01,P0024,W02,270
2025-06-01,P0024,W03,443
2025-06-01,P0025,W01,40
2025-06-01,P0025,W02,495
2025-06-01,P0025,W03,173
2025-06-01,P0026,W01,441
2025-06-01,P0026,W02,244
2025-06-01,P0026,W03,206
2025-06-01,P0027,W01,151
2025-06-01,P0027,W02,472
2025-06-01,P0027,W03,265
2025-06-01,P0028,W01,497
2025-06-01,P0028,W02,65
2025-06-01,P0028,W03,244
2025-06-01,P0029,W01,152
2025-06-01,P0029,W02,200
2025-06-01,P0029,W03,444
2025-06-01,P0030,W01,167
2025-06-01,P0030,W02,580
2025-06-01,P0030,W03,388
2025-06-01,P0031,W01,191
2025-06-01,P0031,W02,305
2025-06-01,P0031,W03,416
2025-06-01,P0032,W01,243
2025-06-01,P0032,W02,62
2025-06-01,P0032,W03,55
2025-06-01,P0033,W01,579
2025-06-01,P0033,W02,171
2025-06-01,P0033,W03,275
2025-06-01,P0034,W01,220
2025-06-01,P0034,W02,546
2025-06-01,P0034,W03,279
2025-06-01,P0035,W01,228
2025-06-01,P0035,W02,229
2025-06-01,P0035,W03,488
2025-06-01,P0036,W01,433
2025-06-01,P0036,W02,315
2025-06-01,P0036,W03,541
2025-06-01,P0037,W01,592
2025-06-01,P0037,W02,114
2025-06-01,P0037,W03,247
2025-06-01,P0038,W01,102
2025-06-01,P0038,W02,111
2025-06-01,P0038,W03,293
2025-06-01,P0039,W01,334
2025-06-01,P0039,W02,47
2025-06-01,P0039,W03,152
2025-06-01,P0040,W01,86
2025-06-01,P0040,W02,315
2025-06-01,P0040,W03,74
2025-06-01,P0041,W01,474
2025-06-01,P0041,W02,584
2025-06-01,P0041,W03,374
2025-06-01,P0042,W01,359
2025-06-01,P0042,W02,260
2025-06-01,P0042,W03,174
2025-06-01,P0043,W01,80
2025-06-01,P0043,W02,67
2025-06-01,P0043,W03,303
2025-06-01,P0044,W01,122
2025-06-01,P0044,W02,65
2025-06-01,P0044,W03,249
2025-06-01,P0045,W01,527
2025-06-01,P0045,W02,246
2025-06-01,P0045,W03,285
2025-06-01,P0046,W01,244
2025-06-01,P0046,W02,170
2025-06-01,P0046,W03,277
2025-06-01,P0047,W01,369
2025-06-01,P0047,W02,162
2025-06-01,P0047,W03,55
2025-06-01,P0048,W01,71
2025-06-01,P0048,W02,378
2025-06-01,P0048,W03,300
2025-06-01,P0049,W01,132
2025-06-01,P0049,W02,577
2025-06-01,P0049,W03,462
2025-06-01,P0050,W01,437
2025-06-01,P0050,W02,233
2025-06-01,P0050,W03,355
2025-07-01,P0001,W01,393
2025-07-01,P0001,W02,462
2025-07-01,P0001,W03,141
2025-07-01,P0002,W01,452
2025-07-01,P0002,W02,224
2025-07-01,P0002,W03,296
2025-07-01,P0003,W01,363
2025-07-01,P0003,W02,474
2025-07-01,P0003,W03,428
2025-07-01,P0004,W01,431
2025-07-01,P0004,W02,580
2025-07-01,P0004,W03,385
2025-07-01,P0005,W01,257
2025-07-01,P0005,W02,451
2025-07-01,P0005,W03,421
2025-07-01,P0006,W01,393
2025-07-01,P0006,W02,585
2025-07-01,P0006,W03,215
2025-07-01,P0007,W01,281
2025-07-01,P0007,W02,562
2025-07-01,P0007,W03,566
2025-07-01,P0008,W01,121
2025-07-01,P0008,W02,299
2025-07-01,P0008,W03,288
2025-07-01,P0009,W01,212
2025-07-01,P0009,W02,461
2025-07-01,P0009,W03,552
2025-07-01,P0010,W01,239
2025-07-01,P0010,W02,124
2025-07-01,P0010,W03,535
2025-07-01,P0011,W01,254
2025-07-01,P0011,W02,55
2025-07-01,P0011,W03,85
2025-07-01,P0012,W01,368
2025-07-01,P0012,W02,365
2025-07-01,P0012,W03,97
2025-07-01,P0013,W01,290
2025-07-01,P0013,W02,214
2025-07-01,P0013,W03,384
2025-07-01,P0014,W01,184
2025-07-01,P0014,W02,439
2025-07-01,P0014,W03,564
2025-07-01,P0015,W01,421
2025-07-01,P0015,W02,310
2025-07-01,P0015,W03,168
2025-07-01,P0016,W01,222
2025-07-01,P0016,W02,273
2025-07-01,P0016,W03,472
2025-07-01,P0017,W01,352
2025-07-01,P0017,W02,310
2025-07-01,P0017,W03,87
2025-07-01,P0018,W01,107
2025-07-01,P0018,W02,227
2025-07-01,P0018,W03,185
2025-07-01,P0019,W01,330
2025-07-01,P0019,W02,431
2025-07-01,P0019,W03,292
2025-07-01,P0020,W01,301
2025-07-01,P0020,W02,538
2025-07-01,P0020,W03,162
2025-07-01,P0021,W01,271
2025-07-01,P0021,W02,570
2025-07-01,P0021,W03,201
2025-07-01,P0022,W01,405
2025-07-01,P0022,W02,569
2025-07-01,P0022,W03,136
2025-07-01,P0023,W01,207
2025-07-01,P0023,W02,166
2025-07-01,P0023,W03,460
2025-07-01,P0024,W01,590
2025-07-01,P0024,W02,364
2025-07-01,P0024,W03,326
2025-07-01,P0025,W01,430
2025-07-01,P0025,W02,464
2025-07-01,P0025,W03,173
2025-07-01,P0026,W01,415
2025-07-01,P0026,W02,352
2025-07-01,P0026,W03,141
2025-07-01,P0027,W01,226
2025-07-01,P0027,W02,329
2025-07-01,P0027,W03,59
2025-07-01,P0028,W01,280
2025-07-01,P0028,W02,376
2025-07-01,P0028,W03,358
2025-07-01,P0029,W01,346
2025-07-01,P0029,W02,251
2025-07-01,P0029,W03,161
2025-07-01,P0030,W01,501
2025-07-01,P0030,W02,380
2025-07-01,P0030,W03,246
2025-07-01,P0031,W01,194
2025-07-01,P0031,W02,274
2025-07-01,P0031,W03,340
2025-07-01,P0032,W01,379
2025-07-01,P0032,W02,403
2025-07-01,P0032,W03,83
2025-07-01,P0033,W01,374
2025-07-01,P0033,W02,572
2025-07-01,P0033,W03,266
2025-07-01,P0034,W01,61
2025-07-01,P0034,W02,562
2025-07-01,P0034,W03,230
2025-07-01,P0035,W01,128
2025-07-01,P0035,W02,416
2025-07-01,P0035,W03,479
2025-07-01,P0036,W01,141
2025-07-01,P0036,W02,427
2025-07-01,P0036,W03,471
2025-07-01,P0037,W01,243
2025-07-01,P0037,W02,449
2025-07-01,P0037,W03,373
2025-07-01,P0038,W01,118
2025-07-01,P0038,W02,598
2025-07-01,P0038,W03,192
2025-07-01,P0039,W01,172
2025-07-01,P0039,W02,303
2025-07-01,P0039,W03,134
2025-07-01,P0040,W01,584
2025-07-01,P0040,W02,576
2025-07-01,P0040,W03,269
2025-07-01,P0041,W01,329
2025-07-01,P0041,W02,106
2025-07-01,P0041,W03,311
2025-07-01,P0042,W01,404
2025-07-01,P0042,W02,84
2025-07-01,P0042,W03,354
2025-07-01,P0043,W01,541
2025-07-01,P0043,W02,367
2025-07-01,P0043,W03,400
2025-07-01,P0044,W01,190
2025-07-01,P0044,W02,446
2025-07-01,P0044,W03,315
2025-07-01,P0045,W01,373
2025-07-01,P0045,W02,251
2025-07-01,P0045,W03,369
2025-07-01,P0046,W01,572
2025-07-01,P0046,W02,74
2025-07-01,P0046,W03,377
2025-07-01,P0047,W01,320
2025-07-01,P0047,W02,541
2025-07-01,P0047,W03,266
2025-07-01,P0048,W01,386
2025-07-01,P0048,W02,447
2025-07-01,P0048,W03,206
2025-07-01,P0049,W01,405
2025-07-01,P0049,W02,76
2025-07-01,P0049,W03,516
2025-07-01,P0050,W01,577
2025-07-01,P0050,W02,172
2025-07-01,P0050,W03,580
2025-08-01,P0001,W01,403
2025-08-01,P0001,W02,442
2025-08-01,P0001,W03,369
2025-08-01,P0002,W01,374
2025-08-01,P0002,W02,103
2025-08-01,P0002,W03,143
2025-08-01,P0003,W01,494
2025-08-01,P0003,W02,330
2025-08-01,P0003,W03,96
2025-08-01,P0004,W01,587
2025-08-01,P0004,W02,589
2025-08-01,P0004,W03,77
2025-08-01,P0005,W01,293
2025-08-01,P0005,W02,159
2025-08-01,P0005,W03,200
2025-08-01,P0006,W01,241
2025-08-01,P0006,W02,306
2025-08-01,P0006,W03,514
2025-08-01,P0007,W01,530
2025-08-01,P0007,W02,222
2025-08-01,P0007,W03,343
2025-08-01,P0008,W01,110
2025-08-01,P0008,W02,162
2025-08-01,P0008,W03,389
2025-08-01,P0009,W01,576
2025-08-01,P0009,W02,374
2025-08-01,P0009,W03,294
2025-08-01,P0010,W01,448
2025-08-01,P0010,W02,81
2025-08-01,P0010,W03,164
2025-08-01,P0011,W01,280
2025-08-01,P0011,W02,173
2025-08-01,P0011,W03,223
2025-08-01,P0012,W01,239
2025-08-01,P0012,W02,201
2025-08-01,P0012,W03,333
2025-08-01,P0013,W01,203
2025-08-01,P0013,W02,484
2025-08-01,P0013,W03,510
2025-08-01,P0014,W01,300
2025-08-01,P0014,W02,123
2025-08-01,P0014,W03,258
2025-08-01,P0015,W01,199
2025-08-01,P0015,W02,308
2025-08-01,P0015,W03,585
2025-08-01,P0016,W01,205
2025-08-01,P0016,W02,127
2025-08-01,P0016,W03,399
2025-08-01,P0017,W01,176
2025-08-01,P0017,W02,344
2025-08-01,P0017,W03,157
2025-08-01,P0018,W01,57
2025-08-01,P0018,W02,151
2025-08-01,P0018,W03,375
2025-08-01,P0019,W01,162
2025-08-01,P0019,W02,47
2025-08-01,P0019,W03,577
2025-08-01,P0020,W01,324
2025-08-01,P0020,W02,105
2025-08-01,P0020,W03,52
2025-08-01,P0021,W01,215
2025-08-01,P0021,W02,569
2025-08-01,P0021,W03,277
2025-08-01,P0022,W01,294
2025-08-01,P0022,W02,528
2025-08-01,P0022,W03,393
2025-08-01,P0023,W01,200
2025-08-01,P0023,W02,87
2025-08-01,P0023,W03,247
2025-08-01,P0024,W01,571
2025-08-01,P0024,W02,587
2025-08-01,P0024,W03,500
2025-08-01,P0025,W01,561
2025-08-01,P0025,W02,63
2025-08-01,P0025,W03,524
2025-08-01,P0026,W01,45
2025-08-01,P0026,W02,301
2025-08-01,P0026,W03,236
2025-08-01,P0027,W01,384
2025-08-01,P0027,W02,421
2025-08-01,P0027,W03,562
2025-08-01,P0028,W01,146
2025-08-01,P0028,W02,330
2025-08-01,P0028,W03,413
2025-08-01,P0029,W01,133
2025-08-01,P0029,W02,110
2025-08-01,P0029,W03,236
2025-08-01,P0030,W01,42
2025-08-01,P0030,W02,426
2025-08-01,P0030,W03,216
2025-08-01,P0031,W01,379
2025-08-01,P0031,W02,435
2025-08-01,P0031,W03,478
2025-08-01,P0032,W01,57
2025-08-01,P0032,W02,492
2025-08-01,P0032,W03,264
2025-08-01,P0033,W01,270
2025-08-01,P0033,W02,467
2025-08-01,P0033,W03,494
2025-08-01,P0034,W01,538
2025-08-01,P0034,W02,426
2025-08-01,P0034,W03,331
2025-08-01,P0035,W01,432
2025-08-01,P0035,W02,158
2025-08-01,P0035,W03,248
2025-08-01,P0036,W01,350
2025-08-01,P0036,W02,113
2025-08-01,P0036,W03,454
2025-08-01,P0037,W01,352
2025-08-01,P0037,W02,248
2025-08-01,P0037,W03,174
2025-08-01,P0038,W01,424
2025-08-01,P0038,W02,587
2025-08-01,P0038,W03,464
2025-08-01,P0039,W01,480
2025-08-01,P0039,W02,579
2025-08-01,P0039,W03,333
2025-08-01,P0040,W01,171
2025-08-01,P0040,W02,515
2025-08-01,P0040,W03,266
2025-08-01,P0041,W01,357
2025-08-01,P0041,W02,296
2025-08-01,P0041,W03,324
2025-08-01,P0042,W01,153
2025-08-01,P0042,W02,199
2025-08-01,P0042,W03,258
2025-08-01,P0043,W01,58
2025-08-01,P0043,W02,541
2025-08-01,P0043,W03,140
2025-08-01,P0044,W01,112
2025-08-01,P0044,W02,324
2025-08-01,P0044,W03,536
2025-08-01,P0045,W01,312
2025-08-01,P0045,W02,190
2025-08-01,P0045,W03,394
2025-08-01,P0046,W01,76
2025-08-01,P0046,W02,57
2025-08-01,P0046,W03,127
2025-08-01,P0047,W01,195
2025-08-01,P0047,W02,241
2025-08-01,P0047,W03,281
2025-08-01,P0048,W01,526
2025-08-01,P0048,W02,64
2025-08-01,P0048,W03,199
2025-08-01,P0049,W01,567
2025-08-01,P0049,W02,576
2025-08-01,P0049,W03,311
2025-08-01,P0050,W01,573
2025-08-01,P0050,W02,203
2025-08-01,P0050,W03,432
2025-09-01,P0001,W01,325
2025-09-01,P0001,W02,103
2025-09-01,P0001,W03,311
2025-09-01,P0002,W01,49
2025-09-01,P0002,W02,469
2025-09-01,P0002,W03,363
2025-09-01,P0003,W01,373
2025-09-01,P0003,W02,387
2025-09-01,P0003,W03,140
2025-09-01,P0004,W01,255
2025-09-01,P0004,W02,120
2025-09-01,P0004,W03,385
2025-09-01,P0005,W01,463
2025-09-01,P0005,W02,567
2025-09-01,P0005,W03,440
2025-09-01,P0006,W01,289
2025-09-01,P0006,W02,116
2025-09-01,P0006,W03,562
2025-09-01,P0007,W01,86
2025-09-01,P0007,W02,181
2025-09-01,P0007,W03,378
2025-09-01,P0008,W01,179
2025-09-01,P0008,W02,157
2025-09-01,P0008,W03,347
2025-09-01,P0009,W01,404
2025-09-01,P0009,W02,280
2025-09-01,P0009,W03,435
2025-09-01,P0010,W01,244
2025-09-01,P0010,W02,345
2025-09-01,P0010,W03,304
2025-09-01,P0011,W01,332
2025-09-01,P0011,W02,454
2025-09-01,P0011,W03,122
2025-09-01,P0012,W01,396
2025-09-01,P0012,W02,482
2025-09-01,P0012,W03,480
2025-09-01,P0013,W01,128
2025-09-01,P0013,W02,98
2025-09-01,P0013,W03,246
2025-09-01,P0014,W01,157
2025-09-01,P0014,W02,92
2025-09-01,P0014,W03,124
2025-09-01,P0015,W01,257
2025-09-01,P0015,W02,43
2025-09-01,P0015,W03,526
2025-09-01,P0016,W01,584
2025-09-01,P0016,W02,419
2025-09-01,P0016,W03,358
2025-09-01,P0017,W01,188
2025-09-01,P0017,W02,240
2025-09-01,P0017,W03,208
2025-09-01,P0018,W01,169
2025-09-01,P0018,W02,93
2025-09-01,P0018,W03,129
2025-09-01,P0019,W01,145
2025-09-01,P0019,W02,416
2025-09-01,P0019,W03,282
2025-09-01,P0020,W01,424
2025-09-01,P0020,W02,275
2025-09-01,P0020,W03,428
2025-09-01,P0021,W01,506
2025-09-01,P0021,W02,105
2025-09-01,P0021,W03,85
2025-09-01,P0022,W01,148
2025-09-01,P0022,W02,584
2025-09-01,P0022,W03,205
2025-09-01,P0023,W01,40
2025-09-01,P0023,W02,508
2025-09-01,P0023,W03,269
2025-09-01,P0024,W01,402
2025-09-01,P0024,W02,360
2025-09-01,P0024,W03,399
2025-09-01,P0025,W01,60
2025-09-01,P0025,W02,594
2025-09-01,P0025,W03,206
2025-09-01,P0026,W01,45
2025-09-01,P0026,W02,480
2025-09-01,P0026,W03,105
2025-09-01,P0027,W01,242
2025-09-01,P0027,W02,138
2025-09-01,P0027,W03,473
2025-09-01,P0028,W01,505
2025-09-01,P0028,W02,397
2025-09-01,P0028,W03,176
2025-09-01,P0029,W01,269
2025-09-01,P0029,W02,110
2025-09-01,P0029,W03,136
2025-09-01,P0030,W01,200
2025-09-01,P0030,W02,480
2025-09-01,P0030,W03,63
2025-09-01,P0031,W01,453
2025-09-01,P0031,W02,214
2025-09-01,P0031,W03,144
2025-09-01,P0032,W01,91
2025-09-01,P0032,W02,308
2025-09-01,P0032,W03,195
2025-09-01,P0033,W01,286
2025-09-01,P0033,W02,408
2025-09-01,P0033,W03,273
2025-09-01,P0034,W01,553
2025-09-01,P0034,W02,260
2025-09-01,P0034,W03,341
2025-09-01,P0035,W01,459
2025-09-01,P0035,W02,50
2025-09-01,P0035,W03,398
2025-09-01,P0036,W01,588
2025-09-01,P0036,W02,152
2025-09-01,P0036,W03,152
2025-09-01,P0037,W01,326
2025-09-01,P0037,W02,303
2025-09-01,P0037,W03,164
2025-09-01,P0038,W01,311
2025-09-01,P0038,W02,209
2025-09-01,P0038,W03,268
2025-09-01,P0039,W01,218
2025-09-01,P0039,W02,88
2025-09-01,P0039,W03,198
2025-09-01,P0040,W01,474
2025-09-01,P0040,W02,547
2025-09-01,P0040,W03,100
2025-09-01,P0041,W01,254
2025-09-01,P0041,W02,438
2025-09-01,P0041,W03,71
2025-09-01,P0042,W01,298
2025-09-01,P0042,W02,144
2025-09-01,P0042,W03,580
2025-09-01,P0043,W01,525
2025-09-01,P0043,W02,401
2025-09-01,P0043,W03,128
2025-09-01,P0044,W01,230
2025-09-01,P0044,W02,381
2025-09-01,P0044,W03,164
2025-09-01,P0045,W01,147
2025-09-01,P0045,W02,436
2025-09-01,P0045,W03,465
2025-09-01,P0046,W01,77
2025-09-01,P0046,W02,167
2025-09-01,P0046,W03,233
2025-09-01,P0047,W01,401
2025-09-01,P0047,W02,117
2025-09-01,P0047,W03,577
2025-09-01,P0048,W01,314
2025-09-01,P0048,W02,557
2025-09-01,P0048,W03,248
2025-09-01,P0049,W01,309
2025-09-01,P0049,W02,591
2025-09-01,P0049,W03,136
2025-09-01,P0050,W01,319
2025-09-01,P0050,W02,249
2025-09-01,P0050,W03,132
2025-10-01,P0001,W01,325
2025-10-01,P0001,W02,572
2025-10-01,P0001,W03,347
2025-10-01,P0002,W01,188
2025-10-01,P0002,W02,508
2025-10-01,P0002,W03,406
2025-10-01,P0003,W01,518
2025-10-01,P0003,W02,248
2025-10-01,P0003,W03,87
2025-10-01,P0004,W01,122
2025-10-01,P0004,W02,135
2025-10-01,P0004,W03,221
2025-10-01,P0005,W01,262
2025-10-01,P0005,W02,557
2025-10-01,P0005,W03,227
2025-10-01,P0006,W01,532
2025-10-01,P0006,W02,491
2025-10-01,P0006,W03,366
2025-10-01,P0007,W01,469
2025-10-01,P0007,W02,324
2025-10-01,P0007,W03,266
2025-10-01,P0008,W01,170
2025-10-01,P0008,W02,274
2025-10-01,P0008,W03,263
2025-10-01,P0009,W01,440
2025-10-01,P0009,W02,547
2025-10-01,P0009,W03,86
2025-10-01,P0010,W01,530
2025-10-01,P0010,W02,425
2025-10-01,P0010,W03,251
2025-10-01,P0011,W01,259
2025-10-01,P0011,W02,498
2025-10-01,P0011,W03,148
2025-10-01,P0012,W01,527
2025-10-01,P0012,W02,502
2025-10-01,P0012,W03,564
2025-10-01,P0013,W01,588
2025-10-01,P0013,W02,519
2025-10-01,P0013,W03,399
2025-10-01,P0014,W01,72
2025-10-01,P0014,W02,297
2025-10-01,P0014,W03,302
2025-10-01,P0015,W01,328
2025-10-01,P0015,W02,423
2025-10-01,P0015,W03,436
2025-10-01,P0016,W01,72
2025-10-01,P0016,W02,310
2025-10-01,P0016,W03,364
2025-10-01,P0017,W01,242
2025-10-01,P0017,W02,357
2025-10-01,P0017,W03,372
2025-10-01,P0018,W01,133
2025-10-01,P0018,W02,85
2025-10-01,P0018,W03,324
2025-10-01,P0019,W01,113
2025-10-01,P0019,W02,407
2025-10-01,P0019,W03,291
2025-10-01,P0020,W01,223
2025-10-01,P0020,W02,144
2025-10-01,P0020,W03,559
2025-10-01,P0021,W01,587
2025-10-01,P0021,W02,275
2025-10-01,P0021,W03,565
2025-10-01,P0022,W01,549
2025-10-01,P0022,W02,258
2025-10-01,P0022,W03,183
2025-10-01,P0023,W01,467
2025-10-01,P0023,W02,43
2025-10-01,P0023,W03,444
2025-10-01,P0024,W01,493
2025-10-01,P0024,W02,437
2025-10-01,P0024,W03,165
2025-10-01,P0025,W01,272
2025-10-01,P0025,W02,399
2025-10-01,P0025,W03,286
2025-10-01,P0026,W01,229
2025-10-01,P0026,W02,375
2025-10-01,P0026,W03,326
2025-10-01,P0027,W01,95
2025-10-01,P0027,W02,426
2025-10-01,P0027,W03,172
2025-10-01,P0028,W01,146
2025-10-01,P0028,W02,195
2025-10-01,P0028,W03,491
2025-10-01,P0029,W01,592
2025-10-01,P0029,W02,110
2025-10-01,P0029,W03,192
2025-10-01,P0030,W01,42
2025-10-01,P0030,W02,341
2025-10-01,P0030,W03,562
2025-10-01,P0031,W01,250
2025-10-01,P0031,W02,591
2025-10-01,P0031,W03,280
2025-10-01,P0032,W01,323
2025-10-01,P0032,W02,224
2025-10-01,P0032,W03,328
2025-10-01,P0033,W01,509
2025-10-01,P0033,W02,451
2025-10-01,P0033,W03,287
2025-10-01,P0034,W01,555
2025-10-01,P0034,W02,485
2025-10-01,P0034,W03,525
2025-10-01,P0035,W01,565
2025-10-01,P0035,W02,528
2025-10-01,P0035,W03,286
2025-10-01,P0036,W01,275
2025-10-01,P0036,W02,184
2025-10-01,P0036,W03,388
2025-10-01,P0037,W01,171
2025-10-01,P0037,W02,329
2025-10-01,P0037,W03,369
2025-10-01,P0038,W01,548
2025-10-01,P0038,W02,499
2025-10-01,P0038,W03,103
2025-10-01,P0039,W01,49
2025-10-01,P0039,W02,58
2025-10-01,P0039,W03,180
2025-10-01,P0040,W01,200
2025-10-01,P0040,W02,475
2025-10-01,P0040,W03,244
2025-10-01,P0041,W01,201
2025-10-01,P0041,W02,520
2025-10-01,P0041,W03,254
2025-10-01,P0042,W01,141
2025-10-01,P0042,W02,388
2025-10-01,P0042,W03,577
2025-10-01,P0043,W01,51
2025-10-01,P0043,W02,526
2025-10-01,P0043,W03,420
2025-10-01,P0044,W01,376
2025-10-01,P0044,W02,416
2025-10-01,P0044,W03,593
2025-10-01,P0045,W01,106
2025-10-01,P0045,W02,127
2025-10-01,P0045,W03,87
2025-10-01,P0046,W01,327
2025-10-01,P0046,W02,341
2025-10-01,P0046,W03,125
2025-10-01,P0047,W01,397
2025-10-01,P0047,W02,135
2025-10-01,P0047,W03,253
2025-10-01,P0048,W01,154
2025-10-01,P0048,W02,488
2025-10-01,P0048,W03,288
2025-10-01,P0049,W01,50
2025-10-01,P0049,W02,314
2025-10-01,P0049,W03,277
2025-10-01,P0050,W01,49
2025-10-01,P0050,W02,363
2025-10-01,P0050,W03,463
2025-11-01,P0001,W01,490
2025-11-01,P0001,W02,293
2025-11-01,P0001,W03,391
2025-11-01,P0002,W01,265
2025-11-01,P0002,W02,345
2025-11-01,P0002,W03,75
2025-11-01,P0003,W01,529
2025-11-01,P0003,W02,289
2025-11-01,P0003,W03,423
2025-11-01,P0004,W01,97
2025-11-01,P0004,W02,464
2025-11-01,P0004,W03,480
2025-11-01,P0005,W01,262
2025-11-01,P0005,W02,250
2025-11-01,P0005,W03,580
2025-11-01,P0006,W01,494
2025-11-01,P0006,W02,278
2025-11-01,P0006,W03,549
2025-11-01,P0007,W01,392
2025-11-01,P0007,W02,141
2025-11-01,P0007,W03,410
2025-11-01,P0008,W01,168
2025-11-01,P0008,W02,383
2025-11-01,P0008,W03,397
2025-11-01,P0009,W01,525
2025-11-01,P0009,W02,151
2025-11-01,P0009,W03,65
2025-11-01,P0010,W01,310
2025-11-01,P0010,W02,210
2025-11-01,P0010,W03,199
2025-11-01,P0011,W01,273
2025-11-01,P0011,W02,586
2025-11-01,P0011,W03,451
2025-11-01,P0012,W01,109
2025-11-01,P0012,W02,362
2025-11-01,P0012,W03,255
2025-11-01,P0013,W01,74
2025-11-01,P0013,W02,355
2025-11-01,P0013,W03,341
2025-11-01,P0014,W01,91
2025-11-01,P0014,W02,562
2025-11-01,P0014,W03,434
2025-11-01,P0015,W01,365
2025-11-01,P0015,W02,365
2025-11-01,P0015,W03,284
2025-11-01,P0016,W01,298
2025-11-01,P0016,W02,419
2025-11-01,P0016,W03,245
2025-11-01,P0017,W01,46
2025-11-01,P0017,W02,435
2025-11-01,P0017,W03,189
2025-11-01,P0018,W01,161
2025-11-01,P0018,W02,144
2025-11-01,P0018,W03,406
2025-11-01,P0019,W01,214
2025-11-01,P0019,W02,594
2025-11-01,P0019,W03,520
2025-11-01,P0020,W01,396
2025-11-01,P0020,W02,447
2025-11-01,P0020,W03,504
2025-11-01,P0021,W01,73
2025-11-01,P0021,W02,344
2025-11-01,P0021,W03,482
2025-11-01,P0022,W01,74
2025-11-01,P0022,W02,262
2025-11-01,P0022,W03,405
2025-11-01,P0023,W01,419
2025-11-01,P0023,W02,52
2025-11-01,P0023,W03,330
2025-11-01,P0024,W01,442
2025-11-01,P0024,W02,279
2025-11-01,P0024,W03,325
2025-11-01,P0025,W01,463
2025-11-01,P0025,W02,464
2025-11-01,P0025,W03,265
2025-11-01,P0026,W01,379
2025-11-01,P0026,W02,52
2025-11-01,P0026,W03,472
2025-11-01,P0027,W01,52
2025-11-01,P0027,W02,94
2025-11-01,P0027,W03,93
2025-11-01,P0028,W01,59
2025-11-01,P0028,W02,116
2025-11-01,P0028,W03,588
2025-11-01,P0029,W01,237
2025-11-01,P0029,W02,227
2025-11-01,P0029,W03,530
2025-11-01,P0030,W01,364
2025-11-01,P0030,W02,312
2025-11-01,P0030,W03,520
2025-11-01,P0031,W01,210
2025-11-01,P0031,W02,253
2025-11-01,P0031,W03,189
2025-11-01,P0032,W01,415
2025-11-01,P0032,W02,165
2025-11-01,P0032,W03,188
2025-11-01,P0033,W01,470
2025-11-01,P0033,W02,451
2025-11-01,P0033,W03,197
2025-11-01,P0034,W01,460
2025-11-01,P0034,W02,107
2025-11-01,P0034,W03,153
2025-11-01,P0035,W01,338
2025-11-01,P0035,W02,119
2025-11-01,P0035,W03,444
2025-11-01,P0036,W01,533
2025-11-01,P0036,W02,79
2025-11-01,P0036,W03,369
2025-11-01,P0037,W01,66
2025-11-01,P0037,W02,490
2025-11-01,P0037,W03,326
2025-11-01,P0038,W01,156
2025-11-01,P0038,W02,248
2025-11-01,P0038,W03,499
2025-11-01,P0039,W01,345
2025-11-01,P0039,W02,419
2025-11-01,P0039,W03,241
2025-11-01,P0040,W01,389
2025-11-01,P0040,W02,281
2025-11-01,P0040,W03,513
2025-11-01,P0041,W01,335
2025-11-01,P0041,W02,458
2025-11-01,P0041,W03,129
2025-11-01,P0042,W01,380
2025-11-01,P0042,W02,294
2025-11-01,P0042,W03,457
2025-11-01,P0043,W01,281
2025-11-01,P0043,W02,197
2025-11-01,P0043,W03,43
2025-11-01,P0044,W01,432
2025-11-01,P0044,W02,554
2025-11-01,P0044,W03,307
2025-11-01,P0045,W01,488
2025-11-01,P0045,W02,559
2025-11-01,P0045,W03,230
2025-11-01,P0046,W01,237
2025-11-01,P0046,W02,191
2025-11-01,P0046,W03,435
2025-11-01,P0047,W01,426
2025-11-01,P0047,W02,182
2025-11-01,P0047,W03,567
2025-11-01,P0048,W01,53
2025-11-01,P0048,W02,283
2025-11-01,P0048,W03,362
2025-11-01,P0049,W01,61
2025-11-01,P0049,W02,73
2025-11-01,P0049,W03,363
2025-11-01,P0050,W01,218
2025-11-01,P0050,W02,384
2025-11-01,P0050,W03,433
2025-12-01,P0001,W01,431
2025-12-01,P0001,W02,309
2025-12-01,P0001,W03,483
2025-12-01,P0002,W01,123
2025-12-01,P0002,W02,420
2025-12-01,P0002,W03,281
2025-12-01,P0003,W01,59
2025-12-01,P0003,W02,466
2025-12-01,P0003,W03,45
2025-12-01,P0004,W01,296
2025-12-01,P0004,W02,142
2025-12-01,P0004,W03,144
2025-12-01,P0005,W01,217
2025-12-01,P0005,W02,186
2025-12-01,P0005,W03,244
2025-12-01,P0006,W01,398
2025-12-01,P0006,W02,137
2025-12-01,P0006,W03,130
2025-12-01,P0007,W01,530
2025-12-01,P0007,W02,527
2025-12-01,P0007,W03,477
2025-12-01,P0008,W01,168
2025-12-01,P0008,W02,281
2025-12-01,P0008,W03,305
2025-12-01,P0009,W01,211
2025-12-01,P0009,W02,313
2025-12-01,P0009,W03,584
2025-12-01,P0010,W01,57
2025-12-01,P0010,W02,171
2025-12-01,P0010,W03,404
2025-12-01,P0011,W01,347
2025-12-01,P0011,W02,287
2025-12-01,P0011,W03,427
2025-12-01,P0012,W01,475
2025-12-01,P0012,W02,532
2025-12-01,P0012,W03,300
2025-12-01,P0013,W01,459
2025-12-01,P0013,W02,42
2025-12-01,P0013,W03,222
2025-12-01,P0014,W01,466
