SalesID,Date,ProductID,WarehouseID,QuantitySold,SalesAmount
1948,2025-06-03,P0047,W01,3,23487
1949,2026-10-14,P0038,W03,6,18042
1950,2025-08-06,P0031,W01,1,6463
1951,2025-06-26,P0022,W01,1,4864
1952,2026-07-14,P0010,W03,4,31464
1953,2025-03-02,P0048,W03,4,14884
1954,2025-06-22,P0010,W03,24,188784
1955,2026-02-17,P0023,W01,9,19269
1956,2026-07-23,P0002,W02,22,158246
1957,2025-01-26,P0042,W02,23,163300
1958,2025-08-04,P0012,W01,21,78498
1959,2024-01-19,P0047,W01,15,117435
1960,2025-05-25,P0031,W02,5,32315
1961,2024-06-12,P0040,W02,3,7128
1962,2024-09-12,P0044,W01,22,157146
1963,2026-02-16,P0016,W03,15,73635
1964,2024-03-21,P0019,W03,24,49464
1965,2025-10-15,P0030,W02,25,176900
1966,2025-05-19,P0025,W01,8,50440
1967,2025-10-28,P0017,W03,11,55858
1968,2025-09-21,P0044,W02,22,157146
1969,2025-02-16,P0032,W03,18,78678
1970,2024-01-22,P0040,W03,23,54648
1971,2025-03-27,P0021,W01,6,31680
1972,2026-09-09,P0030,W03,17,120292
1973,2026-08-04,P0031,W02,3,19389
1974,2024-12-05,P0001,W01,15,89250
1975,2024-12-09,P0019,W01,22,45342
1976,2026-09-10,P0001,W03,23,136850
1977,2026-06-14,P0049,W01,24,140856
1978,2024-02-10,P0039,W02,25,194475
1979,2024-12-17,P0017,W02,25,126950
1980,2024-12-07,P0012,W02,10,37380
1981,2026-08-06,P0048,W01,19,70699
1982,2024-01-11,P0038,W03,11,33077
1983,2026-06-04,P0002,W01,4,28772
1984,2026-11-11,P0032,W02,18,78678
1985,2025-03-03,P0028,W02,25,41425
1986,2025-03-31,P0023,W03,19,40679
1987,2026-12-25,P0001,W01,17,101150
1988,2026-03-22,P0017,W01,24,121872
1989,2026-11-23,P0007,W03,8,61608
1990,2025-04-30,P0017,W01,1,5078
1991,2024-09-22,P0026,W03,20,85800
1992,2024-11-19,P0014,W01,25,135650
1993,2024-12-22,P0001,W03,14,83300
1994,2025-06-21,P0048,W01,1,3721
1995,2024-11-01,P0050,W03,19,11647
1996,2024-08-28,P0029,W03,1,6967
1997,2025-02-18,P0037,W01,10,43870
1998,2026-01-25,P0036,W03,17,84490
1999,2024-11-13,P0012,W01,21,78498
2000,2026-03-27,P0023,W03,4,8564
2001,2025-08-23,P0005,W01,13,31954
2002,2026-05-31,P0013,W03,24,109992
2003,2024-02-08,P0007,W02,17,130917
2004,2025-11-16,P0033,W02,3,14589
2005,2026-01-04,P0036,W03,7,34790
2006,2026-09-02,P0006,W01,3,13008
2007,2025-04-27,P0038,W03,13,39091
2008,2025-12-17,P0039,W03,2,15558
2009,2024-10-03,P0026,W03,5,21450
2010,2024-10-03,P0029,W03,24,167208
2011,2026-09-30,P0043,W03,6,47592
2012,2025-01-22,P0030,W03,7,49532
2013,2024-05-25,P0009,W01,22,54406
2014,2025-04-13,P0048,W03,10,37210
2015,2024-12-28,P0025,W01,2,12610
2016,2024-09-26,P0034,W01,8,14480
2017,2024-07-02,P0027,W03,13,93509
2018,2026-12-14,P0021,W02,17,89760
2019,2024-08-03,P0009,W03,23,56879
2020,2025-03-23,P0024,W02,7,20524
2021,2024-02-17,P0050,W03,23,14099
2022,2026-09-11,P0047,W02,7,54803
2023,2024-02-04,P0017,W02,25,126950
2024,2026-09-30,P0036,W03,16,79520
2025,2026-03-05,P0025,W01,18,113490
2026,2024-05-19,P0020,W03,11,23694
2027,2026-11-07,P0016,W03,18,88362
2028,2025-11-03,P0042,W01,24,170400
2029,2026-03-18,P0020,W01,24,51696
2030,2024-12-14,P0011,W01,20,95960
2031,2025-12-20,P0045,W02,4,4240
2032,2024-02-21,P0048,W03,9,33489
2033,2024-10-17,P0041,W03,19,93176
2034,2024-05-15,P0001,W03,19,113050
2035,2026-06-20,P0020,W01,17,36618
2036,2024-09-14,P0018,W03,16,77568
2037,2026-02-23,P0015,W03,14,81382
2038,2026-03-10,P0003,W01,22,165000
2039,2025-04-06,P0017,W03,8,40624
2040,2026-07-27,P0026,W03,9,38610
2041,2026-03-29,P0019,W01,2,4122
2042,2025-12-22,P0003,W03,15,112500
2043,2025-08-27,P0038,W01,21,63147
2044,2025-07-05,P0048,W03,8,29768
2045,2024-10-08,P0008,W03,13,36465
2046,2025-04-23,P0001,W03,14,83300
2047,2026-05-01,P0026,W03,4,17160
2048,2024-11-23,P0024,W01,16,46912
2049,2026-03-04,P0034,W01,13,23530
2050,2026-01-06,P0024,W03,18,52776
2051,2026-10-03,P0050,W03,6,3678
2052,2025-01-21,P0010,W02,16,125856
2053,2025-12-23,P0035,W01,23,136574
2054,2024-02-20,P0043,W01,3,23796
2055,2024-10-20,P0028,W02,17,28169
2056,2025-06-09,P0018,W03,4,19392
2057,2024-08-31,P0036,W01,5,24850
2058,2026-02-20,P0028,W02,17,28169
2059,2025-08-09,P0046,W03,8,17712
2060,2024-01-10,P0012,W02,11,41118
2061,2026-05-02,P0008,W01,1,2805
2062,2025-02-08,P0046,W01,23,50922
2063,2024-03-22,P0035,W01,18,106884
2064,2025-05-14,P0009,W01,20,49460
2065,2024-08-11,P0004,W02,11,10175
2066,2025-06-28,P0043,W01,10,79320
2067,2026-08-12,P0019,W03,12,24732
2068,2025-03-18,P0025,W02,24,151320
2069,2024-02-27,P0034,W03,3,5430
2070,2026-02-22,P0032,W01,3,13113
2071,2025-08-03,P0002,W01,2,14386
2072,2024-05-25,P0015,W03,1,5813
2073,2024-12-25,P0037,W03,1,4387
2074,2025-10-24,P0028,W02,4,6628
2075,2026-11-03,P0042,W01,25,177500
2076,2026-08-01,P0009,W02,5,12365
2077,2025-02-15,P0020,W03,15,32310
2078,2025-04-01,P0008,W02,3,8415
2079,2026-07-19,P0045,W02,23,24380
2080,2025-03-23,P0037,W02,22,96514
2081,2026-03-02,P0005,W02,3,7374
2082,2025-12-14,P0006,W02,25,108400
2083,2024-01-21,P0007,W03,3,23103
2084,2026-05-01,P0046,W02,14,30996
2085,2024-06-23,P0034,W01,21,38010
2086,2025-07-23,P0029,W02,19,132373
2087,2026-01-18,P0038,W03,24,72168
2088,2024-11-15,P0010,W03,17,133722
2089,2024-02-17,P0006,W03,23,99728
2090,2026-08-04,P0005,W01,23,56534
2091,2026-11-03,P0012,W02,23,85974
2092,2024-11-08,P0027,W01,7,50351
2093,2024-11-15,P0043,W03,23,182436
2094,2026-11-04,P0004,W02,24,22200
2095,2024-12-21,P0029,W03,25,174175
2096,2025-08-20,P0013,W02,17,77911
2097,2026-03-07,P0006,W01,3,13008
2098,2025-03-25,P0025,W03,3,18915
2099,2024-07-30,P0005,W01,9,22122
2100,2026-08-17,P0032,W03,25,109275
2101,2026-05-31,P0019,W02,18,37098
2102,2025-07-17,P0048,W02,20,74420
2103,2024-02-04,P0030,W01,2,14152
2104,2024-06-22,P0016,W03,25,122725
2105,2026-11-18,P0020,W03,1,2154
2106,2024-05-20,P0004,W02,13,12025
2107,2025-01-03,P0048,W02,7,26047
2108,2025-02-02,P0036,W03,20,99400
2109,2025-02-09,P0042,W02,20,142000
2110,2025-11-04,P0019,W02,1,2061
2111,2026-09-13,P0028,W02,23,38111
2112,2024-05-04,P0011,W01,7,33586
2113,2025-05-22,P0034,W03,11,19910
2114,2026-08-12,P0031,W02,11,71093
2115,2024-03-28,P0009,W03,5,12365
2116,2025-11-17,P0005,W03,7,17206
2117,2024-12-11,P0023,W01,21,44961
2118,2025-01-21,P0029,W01,14,97538
2119,2024-11-27,P0011,W01,17,81566
2120,2026-01-21,P0043,W03,18,142776
2121,2025-10-14,P0040,W02,17,40392
2122,2026-05-27,P0027,W02,21,151053
2123,2025-12-15,P0001,W01,5,29750
2124,2025-10-14,P0022,W03,10,48640
2125,2024-03-28,P0041,W01,18,88272
2126,2026-01-22,P0049,W03,22,129118
2127,2025-03-04,P0001,W03,17,101150
2128,2024-08-24,P0020,W02,17,36618
2129,2025-11-18,P0013,W03,5,22915
2130,2024-02-18,P0025,W03,23,145015
2131,2025-07-22,P0012,W03,22,82236
2132,2026-07-31,P0039,W02,8,62232
2133,2026-10-11,P0016,W02,6,29454
2134,2024-05-11,P0028,W01,9,14913
2135,2024-04-06,P0043,W02,18,142776
2136,2026-04-24,P0019,W01,7,14427
2137,2024-02-07,P0041,W01,22,107888
2138,2024-05-04,P0042,W01,25,177500
2139,2025-06-06,P0010,W02,16,125856
2140,2025-06-24,P0001,W01,4,23800
2141,2026-04-13,P0005,W02,12,29496
2142,2025-01-03,P0038,W02,2,6014
2143,2025-01-22,P0040,W01,2,4752
2144,2024-08-14,P0024,W03,6,17592
2145,2025-06-08,P0048,W03,5,18605
2146,2025-08-12,P0004,W02,10,9250
2147,2024-08-18,P0050,W03,2,1226
2148,2026-10-31,P0021,W02,9,47520
2149,2026-07-01,P0016,W03,22,107998
2150,2025-12-03,P0033,W02,20,97260
2151,2026-09-16,P0033,W01,19,92397
2152,2026-08-25,P0024,W01,11,32252
2153,2026-02-04,P0005,W02,1,2458
2154,2025-07-31,P0016,W02,5,24545
2155,2025-04-01,P0002,W03,19,136667
2156,2025-06-23,P0002,W02,16,115088
2157,2024-08-26,P0007,W03,25,192525
2158,2025-07-14,P0030,W03,14,99064
2159,2026-07-29,P0029,W01,23,160241
2160,2026-07-12,P0013,W02,4,18332
2161,2026-02-24,P0018,W01,11,53328
2162,2024-02-20,P0046,W01,18,39852
2163,2025-04-13,P0035,W03,7,41566
2164,2024-10-12,P0025,W02,13,81965
2165,2025-04-04,P0037,W02,2,8774
2166,2026-11-08,P0007,W01,1,7701
2167,2025-09-15,P0013,W03,4,18332
2168,2024-07-28,P0020,W03,24,51696
2169,2026-01-12,P0045,W02,19,20140
2170,2026-05-04,P0021,W02,4,21120
2171,2024-03-29,P0034,W02,22,39820
2172,2025-06-28,P0038,W03,14,42098
2173,2025-07-27,P0022,W01,24,116736
2174,2024-03-25,P0011,W02,7,33586
2175,2026-06-02,P0030,W02,1,7076
2176,2026-02-22,P0038,W02,6,18042
2177,2026-06-26,P0030,W01,25,176900
2178,2025-07-11,P0003,W02,10,75000
2179,2025-12-14,P0034,W02,13,23530
2180,2025-11-08,P0019,W02,12,24732
2181,2024-09-18,P0003,W02,7,52500
2182,2024-01-12,P0009,W01,8,19784
2183,2026-09-17,P0047,W02,9,70461
2184,2026-02-14,P0010,W03,20,157320
2185,2026-06-02,P0049,W03,16,93904
2186,2024-01-24,P0024,W02,17,49844
2187,2024-04-28,P0018,W01,20,96960
2188,2026-04-29,P0043,W02,9,71388
2189,2025-01-24,P0042,W01,16,113600
2190,2026-01-29,P0033,W01,21,102123
2191,2024-05-09,P0040,W01,11,26136
2192,2024-05-20,P0006,W01,14,60704
2193,2024-11-09,P0027,W01,5,35965
2194,2025-11-14,P0002,W02,25,179825
2195,2024-06-14,P0027,W03,9,64737
2196,2025-03-06,P0047,W03,17,133093
2197,2024-01-16,P0037,W03,1,4387
2198,2026-03-17,P0007,W03,15,115515
2199,2025-10-29,P0026,W01,15,64350
2200,2025-05-21,P0036,W02,3,14910
2201,2026-12-20,P0035,W02,20,118760
2202,2025-02-17,P0023,W01,15,32115
2203,2026-08-22,P0003,W03,18,135000
2204,2024-01-10,P0011,W02,7,33586
2205,2026-04-29,P0013,W03,14,64162
2206,2026-08-20,P0016,W03,10,49090
2207,2026-12-22,P0046,W03,22,48708
2208,2026-07-08,P0024,W01,6,17592
2209,2025-03-09,P0021,W03,17,89760
2210,2025-06-23,P0016,W03,16,78544
2211,2026-08-24,P0036,W03,20,99400
2212,2026-09-24,P0032,W02,8,34968
2213,2024-03-09,P0019,W02,3,6183
2214,2024-10-08,P0029,W01,20,139340
2215,2025-07-04,P0030,W03,12,84912
2216,2026-06-24,P0031,W01,20,129260
2217,2026-01-08,P0035,W02,9,53442
2218,2025-03-23,P0020,W01,16,34464
2219,2024-05-24,P0034,W02,18,32580
2220,2026-06-20,P0048,W03,7,26047
2221,2026-01-31,P0046,W03,3,6642
2222,2025-07-03,P0009,W03,6,14838
2223,2025-01-16,P0048,W02,1,3721
2224,2024-07-06,P0035,W02,12,71256
2225,2026-01-04,P0002,W01,17,122281
2226,2025-09-03,P0047,W02,7,54803
2227,2025-02-15,P0028,W03,1,1657
2228,2024-04-18,P0018,W02,2,9696
2229,2026-02-05,P0045,W02,18,19080
2230,2025-01-10,P0050,W03,24,14712
2231,2025-10-11,P0046,W01,4,8856
2232,2025-05-05,P0009,W03,11,27203
2233,2024-07-15,P0045,W02,17,18020
2234,2025-11-19,P0024,W02,4,11728
2235,2024-04-21,P0027,W01,10,71930
2236,2025-01-19,P0041,W01,19,93176
2237,2026-06-28,P0010,W02,23,180918
2238,2024-02-18,P0046,W01,2,4428
2239,2026-08-02,P0021,W02,7,36960
2240,2024-10-01,P0016,W02,23,112907
2241,2026-05-05,P0036,W02,13,64610
2242,2025-02-13,P0007,W02,16,123216
2243,2024-12-19,P0020,W01,4,8616
2244,2024-08-31,P0030,W02,18,127368
2245,2024-08-28,P0047,W03,4,31316
2246,2026-01-28,P0004,W02,8,7400
2247,2024-02-21,P0024,W01,5,14660
2248,2024-05-07,P0034,W01,4,7240
2249,2026-08-26,P0028,W01,21,34797
2250,2024-12-19,P0012,W03,11,41118
2251,2025-04-07,P0048,W01,7,26047
2252,2024-11-25,P0019,W02,12,24732
2253,2025-04-18,P0023,W03,1,2141
2254,2025-02-23,P0042,W03,4,28400
2255,2025-04-08,P0048,W02,22,81862
2256,2024-03-14,P0003,W01,25,187500
2257,2026-07-27,P0006,W02,3,13008
2258,2024-03-09,P0008,W02,2,5610
2259,2025-05-19,P0048,W03,3,11163
2260,2024-04-22,P0037,W02,10,43870
2261,2025-12-21,P0035,W02,14,83132
2262,2024-11-03,P0003,W01,21,157500
2263,2026-11-21,P0045,W03,23,24380
2264,2026-10-01,P0033,W02,17,82671
2265,2026-10-16,P0049,W01,14,82166
2266,2026-11-09,P0020,W03,24,51696
2267,2026-02-03,P0033,W01,1,4863
2268,2024-10-07,P0015,W01,11,63943
2269,2025-11-18,P0048,W03,17,63257
2270,2025-04-08,P0040,W02,14,33264
2271,2024-08-07,P0036,W03,23,114310
2272,2026-10-26,P0033,W03,22,106986
2273,2024-11-09,P0043,W03,6,47592
2274,2025-07-27,P0044,W01,2,14286
2275,2025-09-28,P0010,W02,4,31464
2276,2024-08-05,P0022,W03,4,19456
2277,2026-01-15,P0030,W01,12,84912
2278,2025-08-04,P0012,W03,25,93450
2279,2026-05-15,P0045,W02,3,3180
2280,2024-08-11,P0009,W03,22,54406
2281,2024-04-03,P0027,W03,17,122281
2282,2024-04-10,P0038,W02,10,30070
2283,2024-11-09,P0006,W01,6,26016
2284,2024-10-08,P0046,W02,23,50922
2285,2025-07-13,P0027,W01,25,179825
2286,2026-03-16,P0028,W02,23,38111
2287,2024-02-09,P0003,W03,12,90000
2288,2026-04-16,P0033,W01,17,82671
2289,2024-04-28,P0034,W03,3,5430
2290,2024-03-29,P0047,W02,3,23487
2291,2024-12-30,P0010,W01,3,23598
2292,2024-02-15,P0047,W01,1,7829
2293,2025-06-12,P0015,W01,15,87195
2294,2025-11-10,P0045,W03,1,1060
2295,2025-05-15,P0026,W01,22,94380
2296,2026-09-12,P0043,W02,1,7932
2297,2025-10-31,P0048,W01,16,59536
2298,2025-01-23,P0017,W02,1,5078
2299,2025-12-11,P0042,W02,2,14200
2300,2026-03-18,P0016,W02,18,88362
2301,2025-03-27,P0033,W03,20,97260
2302,2026-08-26,P0024,W01,7,20524
2303,2026-03-19,P0001,W03,13,77350
2304,2026-04-18,P0046,W01,19,42066
2305,2024-04-20,P0003,W01,16,120000
2306,2026-01-27,P0002,W02,25,179825
2307,2026-04-09,P0030,W03,10,70760
2308,2024-08-29,P0015,W01,4,23252
2309,2025-09-20,P0050,W03,17,10421
2310,2024-10-27,P0026,W03,10,42900
2311,2024-05-08,P0022,W02,10,48640
2312,2026-08-10,P0003,W03,19,142500
2313,2026-10-03,P0035,W03,14,83132
2314,2026-07-26,P0044,W03,20,142860
2315,2024-09-11,P0001,W02,13,77350
2316,2024-02-29,P0030,W03,19,134444
2317,2026-08-20,P0026,W03,11,47190
2318,2026-10-08,P0010,W02,8,62928
2319,2026-12-01,P0024,W03,21,61572
2320,2024-12-22,P0031,W03,24,155112
2321,2024-08-19,P0028,W03,4,6628
2322,2025-09-10,P0043,W02,18,142776
2323,2026-09-05,P0023,W01,11,23551
2324,2025-05-03,P0015,W01,12,69756
2325,2024-10-18,P0032,W01,2,8742
2326,2026-03-28,P0035,W01,13,77194
2327,2024-02-10,P0017,W01,3,15234
2328,2025-04-23,P0012,W02,10,37380
2329,2025-09-17,P0026,W01,21,90090
2330,2024-12-09,P0036,W02,8,39760
2331,2025-08-29,P0014,W03,17,92242
2332,2024-03-22,P0032,W03,7,30597
2333,2026-03-23,P0048,W02,2,7442
2334,2026-07-24,P0048,W03,4,14884
2335,2024-12-18,P0021,W03,12,63360
2336,2026-08-10,P0045,W01,8,8480
2337,2026-07-09,P0027,W02,10,71930
2338,2025-04-11,P0019,W03,4,8244
2339,2026-07-28,P0046,W02,8,17712
2340,2026-01-23,P0027,W02,14,100702
2341,2025-10-02,P0018,W02,15,72720
2342,2024-02-14,P0022,W03,4,19456
2343,2026-01-05,P0011,W01,14,67172
2344,2024-10-26,P0031,W01,18,116334
2345,2025-10-03,P0028,W02,7,11599
2346,2025-11-25,P0019,W03,1,2061
2347,2026-05-07,P0002,W01,14,100702
2348,2026-09-04,P0024,W02,20,58640
2349,2026-09-14,P0010,W02,14,110124
2350,2024-09-07,P0013,W01,23,105409
2351,2024-06-06,P0029,W01,25,174175
2352,2024-08-27,P0011,W03,22,105556
2353,2026-04-23,P0003,W01,23,172500
2354,2026-09-17,P0040,W02,6,14256
2355,2025-07-31,P0025,W01,22,138710
2356,2025-09-05,P0029,W01,9,62703
2357,2026-06-20,P0027,W03,22,158246
2358,2024-04-02,P0031,W03,17,109871
2359,2025-08-17,P0037,W02,19,83353
2360,2026-05-14,P0031,W02,21,135723
2361,2026-03-28,P0012,W02,1,3738
2362,2026-01-15,P0035,W02,19,112822
2363,2024-02-17,P0045,W01,5,5300
2364,2026-10-03,P0007,W01,16,123216
2365,2026-01-01,P0035,W03,5,29690
2366,2024-12-27,P0028,W03,25,41425
2367,2026-10-13,P0024,W03,5,14660
2368,2025-02-26,P0009,W03,10,24730
2369,2026-04-09,P0050,W01,14,8582
2370,2024-09-14,P0008,W03,12,33660
2371,2024-03-20,P0022,W03,17,82688
2372,2024-03-21,P0040,W01,16,38016
2373,2024-12-09,P0007,W03,15,115515
2374,2026-01-31,P0037,W02,20,87740
2375,2025-09-10,P0008,W01,5,14025
2376,2026-06-04,P0022,W02,18,87552
2377,2024-03-26,P0029,W03,3,20901
2378,2025-06-13,P0005,W01,17,41786
2379,2024-06-17,P0044,W02,2,14286
2380,2025-06-19,P0019,W03,19,39159
2381,2026-12-13,P0044,W02,6,42858
2382,2025-05-19,P0038,W02,15,45105
2383,2026-02-27,P0010,W03,2,15732
2384,2025-06-10,P0010,W03,3,23598
2385,2024-09-27,P0017,W01,2,10156
2386,2024-11-05,P0021,W02,17,89760
2387,2025-12-19,P0004,W03,20,18500
2388,2024-07-17,P0039,W01,23,178917
2389,2024-07-17,P0011,W02,20,95960
2390,2024-10-31,P0001,W03,21,124950
2391,2024-10-03,P0027,W02,7,50351
2392,2026-07-22,P0024,W03,21,61572
2393,2026-02-17,P0008,W01,19,53295
2394,2026-09-07,P0047,W01,5,39145
2395,2024-06-03,P0005,W03,18,44244
2396,2026-05-18,P0018,W03,12,58176
2397,2026-09-05,P0040,W02,15,35640
2398,2024-01-07,P0044,W03,20,142860
2399,2025-10-20,P0033,W02,24,116712
2400,2024-02-12,P0024,W02,21,61572
2401,2025-03-01,P0021,W01,3,15840
2402,2026-02-04,P0013,W03,18,82494
2403,2026-09-04,P0027,W03,16,115088
2404,2026-10-22,P0016,W02,21,103089
2405,2025-06-21,P0026,W01,4,17160
2406,2025-01-19,P0011,W02,6,28788
2407,2025-12-12,P0034,W03,20,36200
2408,2025-10-21,P0043,W02,1,7932
2409,2024-01-29,P0017,W02,20,101560
2410,2025-06-14,P0042,W02,18,127800
2411,2024-06-21,P0031,W02,17,109871
2412,2026-01-27,P0015,W01,10,58130
2413,2025-11-15,P0010,W02,7,55062
2414,2026-11-27,P0033,W02,14,68082
2415,2025-10-24,P0009,W01,20,49460
2416,2026-11-06,P0040,W03,1,2376
2417,2026-05-26,P0040,W02,23,54648
2418,2025-12-03,P0041,W02,15,73560
2419,2024-12-30,P0021,W03,23,121440
2420,2026-09-18,P0010,W01,12,94392
2421,2026-09-30,P0046,W01,11,24354
2422,2026-09-12,P0036,W02,23,114310
2423,2026-07-19,P0017,W01,12,60936
2424,2026-11-11,P0040,W02,14,33264
2425,2025-02-26,P0049,W01,2,11738
2426,2024-03-14,P0025,W02,21,132405
2427,2024-03-04,P0044,W02,17,121431
2428,2024-06-26,P0008,W03,24,67320
2429,2024-07-10,P0030,W02,20,141520
2430,2024-03-16,P0005,W02,1,2458
2431,2025-03-21,P0039,W03,14,108906
2432,2026-03-20,P0018,W01,1,4848
2433,2025-03-07,P0017,W02,15,76170
2434,2026-01-03,P0036,W01,1,4970
2435,2026-07-07,P0047,W01,1,7829
2436,2026-12-06,P0002,W03,6,43158
2437,2025-04-01,P0045,W03,24,25440
2438,2025-06-17,P0015,W01,18,104634
2439,2026-01-27,P0022,W03,13,63232
2440,2025-04-09,P0023,W02,14,29974
2441,2025-05-05,P0017,W02,5,25390
2442,2025-10-01,P0036,W02,22,109340
2443,2025-01-31,P0028,W03,5,8285
2444,2026-08-02,P0009,W01,8,19784
2445,2024-05-04,P0023,W02,19,40679
2446,2026-08-29,P0028,W01,18,29826
2447,2024-11-27,P0035,W02,15,89070
2448,2025-06-10,P0041,W01,23,112792
2449,2024-08-11,P0005,W01,15,36870
2450,2026-10-03,P0024,W01,7,20524
2451,2025-07-21,P0015,W03,25,145325
2452,2025-02-04,P0027,W02,18,129474
2453,2024-10-31,P0009,W03,17,42041
2454,2026-08-07,P0042,W03,8,56800
2455,2024-11-23,P0001,W02,25,148750
2456,2024-09-22,P0047,W03,24,187896
2457,2026-10-26,P0005,W03,1,2458
2458,2024-09-25,P0016,W03,21,103089
2459,2025-02-04,P0012,W02,13,48594
2460,2025-06-08,P0046,W02,12,26568
2461,2024-01-05,P0020,W01,21,45234
2462,2024-05-03,P0032,W02,13,56823
2463,2024-05-18,P0045,W02,21,22260
2464,2024-11-30,P0006,W03,20,86720
2465,2024-01-29,P0029,W02,9,62703
2466,2025-05-28,P0033,W02,1,4863
2467,2026-01-06,P0046,W01,15,33210
2468,2026-09-09,P0026,W02,3,12870
2469,2024-01-26,P0015,W03,15,87195
2470,2024-09-10,P0023,W03,25,53525
2471,2025-01-08,P0006,W02,22,95392
2472,2025-01-14,P0005,W03,18,44244
2473,2025-08-14,P0021,W01,15,79200
2474,2026-01-05,P0049,W02,12,70428
2475,2025-11-29,P0035,W01,8,47504
2476,2024-01-05,P0017,W03,8,40624
2477,2025-10-17,P0037,W01,23,100901
2478,2026-08-11,P0011,W02,13,62374
2479,2024-03-10,P0009,W02,11,27203
2480,2024-06-11,P0014,W01,20,108520
2481,2024-07-18,P0014,W02,20,108520
2482,2026-02-16,P0035,W03,2,11876
2483,2025-09-16,P0013,W03,5,22915
2484,2025-09-11,P0006,W01,1,4336
2485,2026-02-11,P0003,W03,24,180000
2486,2026-12-16,P0032,W03,18,78678
2487,2025-12-14,P0046,W03,4,8856
2488,2026-12-12,P0010,W01,25,196650
2489,2024-07-07,P0041,W03,25,122600
2490,2025-06-11,P0042,W02,14,99400
2491,2025-11-29,P0003,W01,8,60000
2492,2024-02-15,P0001,W03,5,29750
2493,2024-11-07,P0037,W03,22,96514
2494,2024-10-11,P0045,W02,23,24380
2495,2026-10-06,P0045,W02,21,22260
2496,2024-01-07,P0039,W03,1,7779
2497,2024-12-26,P0044,W03,8,57144
2498,2024-08-16,P0039,W02,15,116685
2499,2024-04-20,P0046,W03,19,42066
2500,2025-08-04,P0041,W01,25,122600
2501,2026-07-23,P0047,W02,6,46974
2502,2025-02-24,P0049,W03,11,64559
2503,2025-11-25,P0012,W01,13,48594
2504,2025-11-14,P0028,W01,4,6628
2505,2026-12-29,P0016,W03,19,93271
2506,2024-09-29,P0039,W01,12,93348
2507,2026-05-18,P0031,W03,3,19389
2508,2024-06-09,P0042,W01,18,127800
2509,2024-07-05,P0019,W03,3,6183
2510,2026-04-10,P0008,W03,15,42075
2511,2026-08-10,P0049,W03,19,111511
2512,2026-07-11,P0001,W02,14,83300
2513,2024-12-01,P0041,W01,23,112792
2514,2025-02-22,P0033,W03,11,53493
2515,2025-11-02,P0011,W03,5,23990
2516,2026-12-27,P0050,W03,25,15325
2517,2026-11-13,P0015,W01,10,58130
2518,2024-12-20,P0023,W03,19,40679
2519,2026-06-22,P0047,W02,21,164409
2520,2026-01-04,P0006,W03,15,65040
2521,2026-11-03,P0013,W01,16,73328
2522,2024-10-25,P0035,W01,3,17814
2523,2026-03-03,P0009,W01,20,49460
2524,2026-11-27,P0030,W03,15,106140
2525,2025-12-13,P0010,W02,14,110124
2526,2024-02-25,P0018,W01,3,14544
2527,2026-08-03,P0006,W02,7,30352
2528,2025-09-13,P0012,W03,14,52332
2529,2026-06-20,P0008,W02,24,67320
2530,2026-02-12,P0032,W02,3,13113
2531,2026-03-20,P0016,W02,11,53999
2532,2024-08-07,P0015,W03,6,34878
2533,2024-09-07,P0023,W01,25,53525
2534,2024-01-02,P0049,W02,10,58690
2535,2026-03-11,P0005,W02,8,19664
2536,2025-03-03,P0030,W01,3,21228
2537,2024-12-18,P0019,W01,16,32976
2538,2025-06-09,P0047,W01,11,86119
2539,2024-07-09,P0018,W01,23,111504
2540,2026-12-23,P0032,W02,17,74307
2541,2024-10-21,P0009,W02,21,51933
2542,2026-02-08,P0041,W03,13,63752
2543,2026-07-20,P0042,W03,12,85200
2544,2024-12-16,P0036,W01,20,99400
2545,2025-09-16,P0038,W01,2,6014
2546,2025-05-07,P0044,W02,15,107145
2547,2026-06-21,P0033,W01,12,58356
2548,2024-01-03,P0019,W01,15,30915
2549,2024-11-07,P0017,W01,1,5078
2550,2024-12-27,P0012,W03,9,33642
2551,2025-07-21,P0004,W03,25,23125
2552,2024-08-30,P0029,W03,7,48769
2553,2024-07-05,P0035,W01,16,95008
2554,2025-01-30,P0049,W01,12,70428
2555,2026-12-23,P0042,W03,18,127800
2556,2024-06-07,P0049,W01,11,64559
2557,2024-04-18,P0008,W02,14,39270
2558,2024-08-25,P0018,W01,17,82416
2559,2026-12-07,P0027,W02,4,28772
2560,2024-11-22,P0027,W01,19,136667
2561,2025-11-23,P0044,W03,17,121431
2562,2024-06-25,P0010,W01,21,165186
2563,2026-10-26,P0043,W03,12,95184
2564,2026-08-27,P0036,W03,15,74550
2565,2024-01-12,P0028,W01,12,19884
2566,2025-10-26,P0017,W02,7,35546
2567,2025-07-21,P0001,W01,13,77350
2568,2024-07-07,P0037,W01,1,4387
2569,2025-12-22,P0048,W02,22,81862
2570,2026-10-30,P0011,W03,2,9596
2571,2026-09-12,P0002,W01,13,93509
2572,2026-05-22,P0002,W01,18,129474
2573,2024-04-23,P0030,W02,2,14152
2574,2026-05-22,P0008,W01,12,33660
2575,2025-04-27,P0001,W02,17,101150
2576,2025-02-08,P0007,W01,13,100113
2577,2025-04-11,P0008,W02,25,70125
2578,2026-12-05,P0041,W03,16,78464
2579,2025-06-15,P0028,W02,10,16570
2580,2025-04-09,P0009,W03,24,59352
2581,2026-05-20,P0004,W01,24,22200
